Graph,N,M,HierarchyLevels,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,Mtot,K,Seed,Cut,Epsilon,Imbalance,Time,TimeCoarsening,TimeSparsification,TimeInitialPartitioning,TimeUncoarsening,TimeRefinement,TimeRemaining,Cores,Timeout,Failed
paretoChungLuGraph_N22_M25,3493255,24441588,14,16117772,9943102,4084944,1326332,755368,149764,149396,149346,149346,149346,58013688,8,4,7663192,0.030000,0.029999,0.796000,0.514000,0.000000,0.020000,0.012000,0.203000,0.047000,32,0,0
paretoChungLuGraph_N22_M25,3493255,24441588,13,16475234,10907882,6029868,2873732,2097094,415708,415242,415218,415218,415218,66147656,16,5,8605318,0.030000,0.029999,0.821000,0.543000,0.000000,0.040000,0.015000,0.172000,0.051000,32,0,0
paretoChungLuGraph_N22_M25,3493255,24441588,14,15681970,8018376,2131008,559028,239214,151626,118608,23220,23214,23214,51503922,3,5,4972174,0.030000,0.030000,0.713000,0.509000,0.000000,0.004000,0.012000,0.146000,0.042000,32,0,0
paretoChungLuGraph_N22_M25,3493255,24441588,12,16959240,12149294,8677312,6741976,1342348,1336688,1336176,1336022,1336012,1336012,79664692,37,5,9292583,0.030000,0.029993,1.021000,0.579000,0.000000,0.124000,0.017000,0.248000,0.053000,32,0,0
paretoChungLuGraph_N22_M25,3493255,24441588,11,17285612,12691104,10001464,1995988,1963832,1960020,1959234,1958970,1958890,1958842,80134386,64,5,9496519,0.030000,0.029999,0.952000,0.583000,0.000000,0.149000,0.021000,0.158000,0.041000,32,0,0
paretoChungLuGraph_N22_M25,3493255,24441588,14,16055292,9538002,3786080,1122570,598916,118832,118660,118642,118638,118638,56610410,7,5,7448383,0.030000,0.029999,0.743000,0.501000,0.000000,0.015000,0.012000,0.174000,0.041000,32,0,0
paretoChungLuGraph_N22_M25,3493255,24441588,14,16121796,9679646,3971760,1311044,732536,145288,145054,145032,145020,145020,57563864,8,5,7664621,0.030000,0.029999,0.806000,0.506000,0.000000,0.020000,0.013000,0.228000,0.039000,32,0,0
paretoChungLuGraph_N22_M30,3321274,39685302,11,7787416,1083798,555632,511710,500660,499072,498684,498598,498598,498598,53116666,16,1,15354749,0.030000,0.029999,0.738000,0.471000,0.015000,0.040000,0.011000,0.151000,0.050000,32,0,0
paretoChungLuGraph_N22_M30,3321274,39685302,15,7766906,995796,216430,93052,73294,69210,65876,65802,65802,65802,49492282,3,1,8709301,0.030000,0.105568,0.705000,0.476000,0.021000,0.006000,0.010000,0.146000,0.046000,32,0,0
paretoChungLuGraph_N22_M30,3321274,39685302,10,7793234,1132088,700954,670074,665676,664894,664702,664644,664644,664644,53970856,37,1,15942593,0.030000,0.029993,0.776000,0.469000,0.014000,0.071000,0.015000,0.162000,0.045000,32,0,0
paretoChungLuGraph_N22_M30,3321274,39685302,9,7875422,1189970,800644,772618,768200,767322,767068,766994,766954,766954,54160494,64,1,16403526,0.030000,0.029999,0.745000,0.471000,0.012000,0.079000,0.014000,0.121000,0.048000,32,0,0
paretoChungLuGraph_N22_M30,3321274,39685302,13,7764748,1030586,351572,269430,252990,246956,246696,246696,246696,246696,51328450,7,1,13479461,0.030000,0.029999,0.732000,0.478000,0.018000,0.021000,0.011000,0.148000,0.056000,32,0,0
paretoChungLuGraph_N22_M30,3321274,39685302,12,7775530,1038254,394478,313356,298280,293338,291788,291788,291788,291788,51549262,8,1,13945569,0.030000,0.029999,0.721000,0.456000,0.017000,0.022000,0.011000,0.167000,0.048000,32,0,0
paretoChungLuGraph_N22_M30,3321274,39685302,11,7775376,1079032,555076,510392,500432,499236,499054,498966,498966,498966,53099764,16,2,15297931,0.030000,0.029999,0.719000,0.478000,0.015000,0.036000,0.012000,0.135000,0.043000,32,0,0
paretoChungLuGraph_N22_M30,3321274,39685302,15,7772730,995260,214046,94454,75818,71468,67706,67518,65446,65446,49502424,3,2,8788087,0.030000,0.110297,0.701000,0.477000,0.022000,0.004000,0.011000,0.148000,0.039000,32,0,0
paretoChungLuGraph_N22_M30,3321274,39685302,10,7786894,1127458,695912,664800,660572,659682,659462,659400,659340,659340,53918162,37,2,15852471,0.030000,0.029993,0.786000,0.467000,0.013000,0.067000,0.012000,0.177000,0.050000,32,0,0
paretoChungLuGraph_N22_M30,3321274,39685302,10,7875680,1189470,802214,774198,770214,769336,769128,769042,769042,769042,54942668,64,2,16402339,0.030000,0.029999,0.771000,0.485000,0.012000,0.092000,0.013000,0.119000,0.050000,32,0,0
paretoChungLuGraph_N22_M30,3321274,39685302,13,7778082,1030984,351516,268640,250220,244822,244336,244336,244336,244336,51319918,7,2,13544604,0.030000,0.029999,0.718000,0.469000,0.018000,0.020000,0.011000,0.148000,0.052000,32,0,0
paretoChungLuGraph_N22_M30,3321274,39685302,12,7771770,1041722,392968,310078,296170,290544,287542,287540,287538,287538,51513788,8,2,13931407,0.030000,0.029999,0.744000,0.470000,0.018000,0.026000,0.012000,0.165000,0.053000,32,0,0
paretoChungLuGraph_N22_M30,3321274,39685302,11,7761704,1079650,551334,508200,497500,496456,496246,496246,496246,496246,53061376,16,3,15356904,0.030000,0.029999,0.700000,0.461000,0.014000,0.037000,0.011000,0.130000,0.047000,32,0,0
paretoChungLuGraph_N22_M30,3321274,39685302,15,7775370,995648,220176,91700,73902,69336,66620,66620,66620,66620,49511014,3,3,8675691,0.030000,0.030000,0.735000,0.478000,0.023000,0.006000,0.010000,0.169000,0.049000,32,0,0
paretoChungLuGraph_N22_M30,3321274,39685302,10,7795948,1130776,698714,666892,662492,661650,661468,661410,661410,661410,53947472,37,3,15978007,0.030000,0.029993,0.803000,0.489000,0.014000,0.072000,0.016000,0.161000,0.051000,32,0,0
paretoChungLuGraph_N22_M30,3321274,39685302,10,7882968,1190096,806310,777672,773024,772048,771776,771728,771728,771728,54974380,64,3,16403664,0.030000,0.029999,0.763000,0.481000,0.012000,0.090000,0.019000,0.117000,0.044000,32,0,0
paretoChungLuGraph_N22_M30,3321274,39685302,13,7790398,1032880,354960,265450,247876,243916,243458,243458,243458,243458,51324982,7,3,13512321,0.030000,0.029999,0.705000,0.458000,0.018000,0.020000,0.011000,0.148000,0.050000,32,0,0
paretoChungLuGraph_N22_M30,3321274,39685302,12,7785410,1041416,381222,305488,292332,287030,286502,286502,286502,286502,51497212,8,3,13958414,0.030000,0.029999,0.728000,0.469000,0.018000,0.025000,0.011000,0.156000,0.049000,32,0,0
paretoChungLuGraph_N22_M30,3321274,39685302,11,7779826,1075544,549052,505304,495950,493380,492996,492996,492996,492996,53049338,16,4,15287085,0.030000,0.029999,0.726000,0.472000,0.015000,0.035000,0.013000,0.147000,0.044000,32,0,0
paretoChungLuGraph_N22_M30,3321274,39685302,15,7779772,994716,217256,92744,76376,69284,68188,66460,65510,65510,49508668,3,4,8699859,0.030000,0.105696,0.709000,0.480000,0.021000,0.006000,0.009000,0.144000,0.049000,32,0,0
paretoChungLuGraph_N22_M30,3321274,39685302,10,7792120,1132362,695270,663650,658802,657870,657658,657584,657528,657528,53915674,37,4,15912507,0.030000,0.029993,0.789000,0.483000,0.013000,0.061000,0.017000,0.166000,0.049000,32,0,0
paretoChungLuGraph_N22_M30,3321274,39685302,10,7877390,1189472,805092,777382,773098,772240,771978,771896,771854,771854,54967558,64,4,16401185,0.030000,0.029999,0.769000,0.482000,0.012000,0.088000,0.014000,0.121000,0.052000,32,0,0
paretoChungLuGraph_N22_M30,3321274,39685302,13,7765464,1034336,354170,269478,253494,248002,247768,247768,247768,247768,51344622,7,4,13516967,0.030000,0.029999,0.721000,0.473000,0.017000,0.020000,0.011000,0.153000,0.047000,32,0,0
paretoChungLuGraph_N22_M30,3321274,39685302,12,7772536,1044466,383940,304390,286988,284954,284650,284644,284644,284644,51470446,8,4,13990074,0.030000,0.029999,0.730000,0.469000,0.017000,0.025000,0.010000,0.158000,0.051000,32,0,0
paretoChungLuGraph_N22_M30,3321274,39685302,11,7805408,1083264,556636,509830,500286,499236,499114,499032,499030,499030,53135198,16,5,15284914,0.030000,0.029999,0.717000,0.465000,0.015000,0.041000,0.013000,0.136000,0.047000,32,0,0
paretoChungLuGraph_N22_M30,3321274,39685302,15,7772634,995132,222038,94308,73036,67982,66426,66426,66426,66426,49508266,3,5,8797701,0.030000,0.030000,0.720000,0.472000,0.022000,0.004000,0.010000,0.165000,0.047000,32,0,0
paretoChungLuGraph_N22_M30,3321274,39685302,10,7781482,1132172,700006,669632,665164,664120,663850,663728,663728,663728,53952912,37,5,15995588,0.030000,0.029993,0.777000,0.481000,0.014000,0.060000,0.015000,0.156000,0.051000,32,0,0
paretoChungLuGraph_N22_M30,3321274,39685302,10,7880646,1187990,800640,771710,767122,766188,765944,765888,765850,765850,54923130,64,5,16401521,0.030000,0.029999,0.730000,0.457000,0.012000,0.079000,0.014000,0.122000,0.046000,32,0,0
paretoChungLuGraph_N22_M30,3321274,39685302,13,7783878,1035564,358412,269862,253522,247360,245784,245464,245464,245464,51352468,7,5,13500151,0.030000,0.029999,0.727000,0.479000,0.018000,0.019000,0.012000,0.146000,0.053000,32,0,0
paretoChungLuGraph_N22_M30,3321274,39685302,12,7775004,1043124,392182,310050,296292,290204,287702,287694,287694,287694,51518330,8,5,14000148,0.030000,0.029999,0.734000,0.478000,0.018000,0.022000,0.010000,0.156000,0.050000,32,0,0
paretoChungLuGraph_N27_M30,104718681,1200232024,18,238420554,168286580,112457580,46944102,10171490,3999836,2978276,2737000,2634634,2593254,1811779230,16,1,444818721,0.030000,0.030000,19.820000,12.193000,0.392000,0.068000,0.108000,5.464000,1.595000,32,0,0
paretoChungLuGraph_N27_M30,104718681,1200232024,20,238386504,154367650,77195752,11331848,1319980,361718,218490,176168,162882,151234,1685268168,3,1,256381004,0.030000,0.030000,18.808000,11.924000,0.441000,0.005000,0.095000,4.934000,1.409000,32,0,0
paretoChungLuGraph_N27_M30,104718681,1200232024,15,239330702,31312302,20658076,13925370,9845506,8482378,8215712,8151250,8137120,8136444,1597109070,37,1,472954475,0.030000,0.030000,19.269000,11.721000,0.495000,0.227000,0.090000,5.154000,1.582000,32,0,0
paretoChungLuGraph_N27_M30,104718681,1200232024,15,239242446,31762114,22009628,16633808,13865054,13079586,12902160,12878938,12875212,12875206,1652732184,64,1,482971448,0.030000,0.030000,18.198000,11.810000,0.478000,0.359000,0.099000,4.044000,1.408000,32,0,0
paretoChungLuGraph_N27_M30,104718681,1200232024,19,238430644,162364016,96273560,26030876,3525358,1224874,812080,681852,628084,608520,1736127690,7,1,383710378,0.030000,0.030000,19.869000,11.885000,0.411000,0.021000,0.100000,5.883000,1.569000,32,0,0
paretoChungLuGraph_N27_M30,104718681,1200232024,19,238419036,163466514,98694244,27887370,4102450,1451338,983758,850918,783846,754416,1744280244,8,1,402050354,0.030000,0.030000,19.392000,11.958000,0.397000,0.024000,0.100000,5.340000,1.573000,32,0,0
paretoChungLuGraph_N27_M30,104718681,1200232024,18,238444734,168211034,112627378,46175158,9888602,3904022,2996802,2721998,2633604,2598240,1810996082,16,2,444327863,0.030000,0.030000,19.452000,12.106000,0.396000,0.069000,0.108000,5.273000,1.500000,32,0,0
paretoChungLuGraph_N27_M30,104718681,1200232024,20,238405876,154159210,76973398,11302258,1283252,386506,231740,184516,166004,156980,1684998432,3,2,257197697,0.030000,0.030000,18.736000,11.709000,0.427000,0.006000,0.091000,5.167000,1.336000,32,0,0
paretoChungLuGraph_N27_M30,104718681,1200232024,16,239268090,31295566,20586886,13855564,9821012,8487024,8230252,8175330,8164952,8164952,1605271290,37,2,473130216,0.030000,0.030000,18.680000,11.688000,0.495000,0.245000,0.095000,4.762000,1.395000,32,0,0
paretoChungLuGraph_N27_M30,104718681,1200232024,15,239267946,31772498,22078522,16662766,13908774,13090660,12918192,12885806,12884546,12884536,1653008938,64,2,483570869,0.030000,0.030000,18.431000,11.756000,0.476000,0.414000,0.094000,4.120000,1.571000,32,0,0
paretoChungLuGraph_N27_M30,104718681,1200232024,19,238447084,162501182,95672482,25419640,3389668,1173156,800052,664814,631490,610434,1734887472,7,2,383488901,0.030000,0.030000,20.006000,12.126000,0.402000,0.021000,0.099000,5.879000,1.479000,32,0,0
paretoChungLuGraph_N27_M30,104718681,1200232024,19,238418970,163456180,98527830,28161010,4132024,1493698,1016696,857860,791456,762726,1744459292,8,2,403056394,0.030000,0.030000,19.883000,12.121000,0.411000,0.022000,0.103000,5.645000,1.581000,32,0,0
paretoChungLuGraph_N27_M30,104718681,1200232024,18,238431156,168470576,112275946,46002148,9885184,4058626,2987610,2692874,2625710,2582276,1810709594,16,3,444696753,0.030000,0.030000,19.239000,12.033000,0.396000,0.069000,0.107000,5.262000,1.372000,32,0,0
paretoChungLuGraph_N27_M30,104718681,1200232024,20,238386300,154488612,77929086,11339118,1270024,362708,222766,180186,161338,151754,1686182512,3,3,257194224,0.030000,0.030000,19.118000,11.811000,0.430000,0.005000,0.093000,5.298000,1.481000,32,0,0
paretoChungLuGraph_N27_M30,104718681,1200232024,16,239225378,31330958,20633944,13806384,9874504,8489044,8260388,8185132,8170004,8169992,1605397696,37,3,473160464,0.030000,0.030000,19.041000,11.724000,0.500000,0.242000,0.098000,5.064000,1.413000,32,0,0
paretoChungLuGraph_N27_M30,104718681,1200232024,15,239292492,31809110,22074696,16666234,13888044,13093020,12932436,12892564,12883838,12883826,1653067414,64,3,483189199,0.030000,0.030000,18.423000,11.882000,0.474000,0.406000,0.095000,3.946000,1.620000,32,0,0
paretoChungLuGraph_N27_M30,104718681,1200232024,19,238381076,162449604,95978358,25745848,3680698,1261832,826500,681918,634086,611682,1735876084,7,3,383570473,0.030000,0.030000,19.961000,11.906000,0.413000,0.021000,0.099000,5.955000,1.567000,32,0,0
paretoChungLuGraph_N27_M30,104718681,1200232024,19,238441608,163323912,98547492,28354200,4207308,1469768,982176,836116,778638,754066,1744509604,8,3,402534165,0.030000,0.030000,19.361000,11.791000,0.407000,0.023000,0.103000,5.446000,1.591000,32,0,0
paretoChungLuGraph_N27_M30,104718681,1200232024,18,238443958,168453050,111946424,46362358,9997826,4034450,3000268,2758526,2616068,2588934,1810811632,16,4,444163713,0.030000,0.030000,19.360000,12.041000,0.393000,0.070000,0.103000,5.308000,1.445000,32,0,0
paretoChungLuGraph_N27_M30,104718681,1200232024,20,238424418,154264228,76791650,11065946,1329560,366042,220476,179404,158996,150342,1684683486,3,4,261018926,0.030000,0.030000,18.534000,11.741000,0.418000,0.005000,0.095000,4.999000,1.276000,32,0,0
paretoChungLuGraph_N27_M30,104718681,1200232024,16,239215324,31288606,20623390,13804872,9843876,8478456,8237034,8177356,8165514,8165508,1605224996,37,4,473685822,0.030000,0.030000,19.107000,11.714000,0.497000,0.267000,0.096000,5.005000,1.528000,32,0,0
paretoChungLuGraph_N27_M30,104718681,1200232024,15,239295126,31818714,22027782,16640124,13878830,13066328,12914198,12886574,12885978,12885978,1652961538,64,4,483314585,0.030000,0.030000,19.010000,12.424000,0.472000,0.423000,0.093000,4.039000,1.559000,32,0,0
paretoChungLuGraph_N27_M30,104718681,1200232024,19,238391270,162064118,95941698,25008540,3430238,1228576,805372,680168,630952,612908,1734351478,7,4,383632348,0.030000,0.030000,19.803000,11.992000,0.408000,0.021000,0.100000,5.986000,1.296000,32,0,0
paretoChungLuGraph_N27_M30,104718681,1200232024,19,238426924,163800528,99378888,28613312,4171294,1491494,967296,836126,787278,758072,1745897948,8,4,402854170,0.030000,0.030000,19.688000,11.962000,0.412000,0.022000,0.104000,5.569000,1.619000,32,0,0
paretoChungLuGraph_N27_M30,104718681,1200232024,18,238476850,168482594,112206988,46267312,10026602,4109906,2967228,2744628,2654644,2590154,1811169206,16,5,444935800,0.030000,0.030000,19.415000,12.139000,0.394000,0.065000,0.107000,5.133000,1.577000,32,0,0
paretoChungLuGraph_N27_M30,104718681,1200232024,20,238400912,154619260,77316374,11635002,1282514,343860,214724,168484,150766,142852,1685900032,3,5,260489780,0.030000,0.030000,18.954000,11.956000,0.451000,0.005000,0.095000,5.171000,1.276000,32,0,0
paretoChungLuGraph_N27_M30,104718681,1200232024,16,239329024,31327064,20663662,13791446,9799968,8513844,8262684,8193320,8166346,8166316,1605443574,37,5,472926115,0.030000,0.030000,19.192000,11.853000,0.502000,0.235000,0.094000,4.921000,1.587000,32,0,0
paretoChungLuGraph_N27_M30,104718681,1200232024,15,239252866,31807428,22042090,16656050,13892280,13081990,12928922,12907812,12907368,12907346,1653152888,64,5,483725387,0.030000,0.030000,18.370000,11.871000,0.485000,0.392000,0.094000,3.918000,1.610000,32,0,0
paretoChungLuGraph_N27_M30,104718681,1200232024,19,238463694,162170714,95578886,25356794,3347436,1144976,770388,651392,617530,598682,1734144586,7,5,383715062,0.030000,0.030000,20.040000,12.026000,0.434000,0.020000,0.099000,5.940000,1.521000,32,0,0
paretoChungLuGraph_N27_M30,104718681,1200232024,19,238403908,163900862,99049726,28420696,3966118,1445574,977104,847872,787392,745780,1745212894,8,5,402719175,0.030000,0.030000,19.611000,12.014000,0.398000,0.023000,0.097000,5.495000,1.584000,32,0,0
recomp_dna1GB_9,3233125,50570172,12,9831998,4906578,2987368,2394580,2260942,2233824,2222898,2222894,2222888,2222888,88522806,16,1,44701911,0.030000,0.029999,0.909000,0.618000,0.013000,0.070000,0.016000,0.149000,0.043000,32,0,0
recomp_dna1GB_9,3233125,50570172,14,9715366,2289160,529452,215590,149294,132282,127212,125070,125064,125064,64603982,3,1,26584409,0.030000,0.030000,0.793000,0.493000,0.016000,0.009000,0.010000,0.223000,0.042000,32,0,0
recomp_dna1GB_9,3233125,50570172,11,9831304,6135446,4792362,4405398,4334714,4321300,4321028,4321022,4321008,4321008,105995770,37,1,46163878,0.030000,0.029995,0.994000,0.547000,0.012000,0.191000,0.018000,0.180000,0.046000,32,0,0
recomp_dna1GB_9,3233125,50570172,10,9885832,6850858,5800550,5526668,5483548,5478616,5477790,5477436,5477434,5477434,111506338,64,1,46133296,0.030000,0.029989,1.011000,0.555000,0.010000,0.249000,0.017000,0.136000,0.044000,32,0,0
recomp_dna1GB_9,3233125,50570172,13,9742376,3497570,1324674,752476,624284,593302,582866,582866,582866,582866,71184916,7,1,39313489,0.030000,0.029999,0.786000,0.503000,0.014000,0.023000,0.011000,0.188000,0.047000,32,0,0
recomp_dna1GB_9,3233125,50570172,13,9758542,3697542,1521484,928420,782418,749870,740416,739060,739060,739060,73183224,8,1,40904133,0.030000,0.029999,0.766000,0.493000,0.014000,0.026000,0.013000,0.178000,0.042000,32,0,0
recomp_dna1GB_9,3233125,50570172,12,9881346,4937636,3024110,2417618,2272560,2240918,2238206,2238204,2238204,2238204,88773586,16,2,44973759,0.030000,0.029999,0.814000,0.526000,0.013000,0.071000,0.015000,0.146000,0.043000,32,0,0
recomp_dna1GB_9,3233125,50570172,14,9712136,2250416,516680,215604,156758,138248,128770,125152,125150,125150,64564836,3,2,25833391,0.030000,0.030000,0.791000,0.496000,0.017000,0.009000,0.008000,0.216000,0.045000,32,0,0
recomp_dna1GB_9,3233125,50570172,11,9865512,6162208,4812262,4417972,4346208,4332578,4329350,4329346,4329342,4329336,106153618,37,2,46016110,0.030000,0.029995,0.960000,0.542000,0.011000,0.184000,0.019000,0.159000,0.045000,32,0,0
recomp_dna1GB_9,3233125,50570172,10,9888238,6848412,5798356,5521340,5475986,5468074,5466098,5465954,5465952,5465952,111434534,64,2,46141523,0.030000,0.029989,1.024000,0.567000,0.010000,0.253000,0.015000,0.136000,0.043000,32,0,0
recomp_dna1GB_9,3233125,50570172,13,9752316,3504724,1295096,768468,638622,595250,588544,584348,584348,584348,71219280,7,2,39494749,0.030000,0.029999,0.734000,0.498000,0.014000,0.023000,0.014000,0.139000,0.046000,32,0,0
recomp_dna1GB_9,3233125,50570172,13,9757426,3771304,1522704,936638,796594,767422,753496,741010,740182,740182,73317676,8,2,41045707,0.030000,0.029999,0.785000,0.506000,0.014000,0.027000,0.015000,0.177000,0.046000,32,0,0
recomp_dna1GB_9,3233125,50570172,12,9803322,4911126,2980584,2389274,2257532,2225748,2217694,2216880,2216880,2216880,88439852,16,3,45544951,0.030000,0.029999,0.818000,0.526000,0.012000,0.067000,0.018000,0.153000,0.042000,32,0,0
recomp_dna1GB_9,3233125,50570172,14,9714770,2216408,504604,213878,150804,134652,126280,125534,125528,125528,64510270,3,3,26668515,0.030000,0.030000,0.796000,0.495000,0.017000,0.009000,0.010000,0.221000,0.044000,32,0,0
recomp_dna1GB_9,3233125,50570172,11,9855488,6136268,4815200,4421270,4338454,4331542,4330810,4330770,4330768,4330768,106122278,37,3,46874312,0.030000,0.029995,0.987000,0.546000,0.011000,0.190000,0.015000,0.182000,0.043000,32,0,0
